1:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.AbstractObjectList:59:7789833772597351595L |==> 0L
874:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createRegularCross:431:p0.lineTo(t, t) |==> <NO-OP>
875:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createRegularCross:432:p0.lineTo(l, t) |==> <NO-OP>
876:ORU:-(float):+(float):org.jfree.chart.util.ShapeUtilities@createRegularCross:433:-t |==> +t
877:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createRegularCross:433:p0.lineTo(l, -t) |==> <NO-OP>
878:ORU:-(float):+(float):org.jfree.chart.util.ShapeUtilities@createRegularCross:434:-t |==> +t
879:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createRegularCross:434:p0.lineTo(t, -t) |==> <NO-OP>
880:ORU:-(float):+(float):org.jfree.chart.util.ShapeUtilities@createRegularCross:435:-l |==> +l
881:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createRegularCross:435:p0.lineTo(t, -l) |==> <NO-OP>
882:ORU:-(float):+(float):org.jfree.chart.util.ShapeUtilities@createRegularCross:436:-t |==> +t
883:ORU:-(float):+(float):org.jfree.chart.util.ShapeUtilities@createRegularCross:436:-l |==> +l
884:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createRegularCross:436:p0.lineTo(-t, -l) |==> <NO-OP>
885:ORU:-(float):+(float):org.jfree.chart.util.ShapeUtilities@createRegularCross:437:-t |==> +t
886:ORU:-(float):+(float):org.jfree.chart.util.ShapeUtilities@createRegularCross:437:-t |==> +t
887:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createRegularCross:437:p0.lineTo(-t, -t) |==> <NO-OP>
888:ORU:-(float):+(float):org.jfree.chart.util.ShapeUtilities@createRegularCross:438:-l |==> +l
889:ORU:-(float):+(float):org.jfree.chart.util.ShapeUtilities@createRegularCross:438:-t |==> +t
890:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createRegularCross:438:p0.lineTo(-l, -t) |==> <NO-OP>
891:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createRegularCross:439:p0.closePath() |==> <NO-OP>
892:STD:CALL:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createRegularCross:440:p0 |==> null
893:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createDiamond:451:new GeneralPath() |==> null
894:LVR:0:POS:org.jfree.chart.util.ShapeUtilities@createDiamond:452:0.0F |==> 1.0F
895:LVR:0:NEG:org.jfree.chart.util.ShapeUtilities@createDiamond:452:0.0F |==> -1.0F
896:ORU:-(float):+(float):org.jfree.chart.util.ShapeUtilities@createDiamond:452:-s |==> +s
897:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createDiamond:452:p0.moveTo(0.0F, -s) |==> <NO-OP>
898:LVR:0:POS:org.jfree.chart.util.ShapeUtilities@createDiamond:453:0.0F |==> 1.0F
899:LVR:0:NEG:org.jfree.chart.util.ShapeUtilities@createDiamond:453:0.0F |==> -1.0F
900:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createDiamond:453:p0.lineTo(s, 0.0F) |==> <NO-OP>
901:LVR:0:POS:org.jfree.chart.util.ShapeUtilities@createDiamond:454:0.0F |==> 1.0F
902:LVR:0:NEG:org.jfree.chart.util.ShapeUtilities@createDiamond:454:0.0F |==> -1.0F
903:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createDiamond:454:p0.lineTo(0.0F, s) |==> <NO-OP>
904:ORU:-(float):+(float):org.jfree.chart.util.ShapeUtilities@createDiamond:455:-s |==> +s
905:LVR:0:POS:org.jfree.chart.util.ShapeUtilities@createDiamond:455:0.0F |==> 1.0F
906:LVR:0:NEG:org.jfree.chart.util.ShapeUtilities@createDiamond:455:0.0F |==> -1.0F
907:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createDiamond:455:p0.lineTo(-s, 0.0F) |==> <NO-OP>
908:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createDiamond:456:p0.closePath() |==> <NO-OP>
909:STD:CALL:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createDiamond:457:p0 |==> null
910:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createUpTriangle:468:new GeneralPath() |==> null
911:LVR:0:POS:org.jfree.chart.util.ShapeUtilities@createUpTriangle:469:0.0F |==> 1.0F
912:LVR:0:NEG:org.jfree.chart.util.ShapeUtilities@createUpTriangle:469:0.0F |==> -1.0F
913:ORU:-(float):+(float):org.jfree.chart.util.ShapeUtilities@createUpTriangle:469:-s |==> +s
914:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createUpTriangle:469:p0.moveTo(0.0F, -s) |==> <NO-OP>
915:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createUpTriangle:470:p0.lineTo(s, s) |==> <NO-OP>
916:ORU:-(float):+(float):org.jfree.chart.util.ShapeUtilities@createUpTriangle:471:-s |==> +s
917:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createUpTriangle:471:p0.lineTo(-s, s) |==> <NO-OP>
918:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createUpTriangle:472:p0.closePath() |==> <NO-OP>
919:STD:CALL:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createUpTriangle:473:p0 |==> null
920:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createDownTriangle:484:new GeneralPath() |==> null
921:LVR:0:POS:org.jfree.chart.util.ShapeUtilities@createDownTriangle:485:0.0F |==> 1.0F
922:LVR:0:NEG:org.jfree.chart.util.ShapeUtilities@createDownTriangle:485:0.0F |==> -1.0F
923:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createDownTriangle:485:p0.moveTo(0.0F, s) |==> <NO-OP>
924:ORU:-(float):+(float):org.jfree.chart.util.ShapeUtilities@createDownTriangle:486:-s |==> +s
925:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createDownTriangle:486:p0.lineTo(s, -s) |==> <NO-OP>
926:ORU:-(float):+(float):org.jfree.chart.util.ShapeUtilities@createDownTriangle:487:-s |==> +s
927:ORU:-(float):+(float):org.jfree.chart.util.ShapeUtilities@createDownTriangle:487:-s |==> +s
928:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createDownTriangle:487:p0.lineTo(-s, -s) |==> <NO-OP>
929:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createDownTriangle:488:p0.closePath() |==> <NO-OP>
930:STD:CALL:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createDownTriangle:489:p0 |==> null
931:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createLineRegion:503:new GeneralPath() |==> null
932:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createLineRegion:504:(float)line.getX1() |==> 0.0F
933:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createLineRegion:505:(float)line.getX2() |==> 0.0F
934:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createLineRegion:506:(float)line.getY1() |==> 0.0F
935:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createLineRegion:507:(float)line.getY2() |==> 0.0F
936:AOR:-(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:508:x2 - x1 |==> x2 % x1
937:AOR:-(float,float):*(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:508:x2 - x1 |==> x2 * x1
938:AOR:-(float,float):+(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:508:x2 - x1 |==> x2 + x1
939:AOR:-(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:508:x2 - x1 |==> x2 / x1
940:LVR:0:POS:org.jfree.chart.util.ShapeUtilities@createLineRegion:508:0.0 |==> 1.0
941:LVR:0:NEG:org.jfree.chart.util.ShapeUtilities@createLineRegion:508:0.0 |==> -1.0
942:ROR:!=(double,double):<(double,double):org.jfree.chart.util.ShapeUtilities@createLineRegion:508:(x2 - x1) != 0.0 |==> (x2 - x1) < 0.0
943:ROR:!=(double,double):>(double,double):org.jfree.chart.util.ShapeUtilities@createLineRegion:508:(x2 - x1) != 0.0 |==> (x2 - x1) > 0.0
944:ROR:!=(double,double):TRUE(double,double):org.jfree.chart.util.ShapeUtilities@createLineRegion:508:(x2 - x1) != 0.0 |==> true
945:AOR:-(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:509:y2 - y1 |==> y2 % y1
946:AOR:-(float,float):*(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:509:y2 - y1 |==> y2 * y1
947:AOR:-(float,float):+(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:509:y2 - y1 |==> y2 + y1
948:AOR:-(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:509:y2 - y1 |==> y2 / y1
949:AOR:-(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:509:x2 - x1 |==> x2 % x1
950:AOR:-(float,float):*(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:509:x2 - x1 |==> x2 * x1
951:AOR:-(float,float):+(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:509:x2 - x1 |==> x2 + x1
952:AOR:-(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:509:x2 - x1 |==> x2 / x1
953:AOR:/(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:509:(y2 - y1) / (x2 - x1) |==> (y2 - y1) % (x2 - x1)
954:AOR:/(float,float):*(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:509:(y2 - y1) / (x2 - x1) |==> (y2 - y1) * (x2 - x1)
955:AOR:/(float,float):+(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:509:(y2 - y1) / (x2 - x1) |==> (y2 - y1) + (x2 - x1)
956:AOR:/(float,float):-(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:509:(y2 - y1) / (x2 - x1) |==> (y2 - y1) - (x2 - x1)
957:AOR:*(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:510:(float)Math.sin(theta) * width |==> (float)Math.sin(theta) % width
958:AOR:*(float,float):+(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:510:(float)Math.sin(theta) * width |==> (float)Math.sin(theta) + width
959:AOR:*(float,float):-(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:510:(float)Math.sin(theta) * width |==> (float)Math.sin(theta) - width
960:AOR:*(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:510:(float)Math.sin(theta) * width |==> (float)Math.sin(theta) / width
961:AOR:*(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:511:(float)Math.cos(theta) * width |==> (float)Math.cos(theta) % width
962:AOR:*(float,float):+(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:511:(float)Math.cos(theta) * width |==> (float)Math.cos(theta) + width
963:AOR:*(float,float):-(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:511:(float)Math.cos(theta) * width |==> (float)Math.cos(theta) - width
964:AOR:*(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:511:(float)Math.cos(theta) * width |==> (float)Math.cos(theta) / width
965:AOR:-(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:512:x1 - dx |==> x1 % dx
966:AOR:-(float,float):*(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:512:x1 - dx |==> x1 * dx
967:AOR:-(float,float):+(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:512:x1 - dx |==> x1 + dx
968:AOR:-(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:512:x1 - dx |==> x1 / dx
969:AOR:+(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:512:y1 + dy |==> y1 % dy
970:AOR:+(float,float):*(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:512:y1 + dy |==> y1 * dy
971:AOR:+(float,float):-(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:512:y1 + dy |==> y1 - dy
972:AOR:+(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:512:y1 + dy |==> y1 / dy
973:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createLineRegion:512:result.moveTo(x1 - dx, y1 + dy) |==> <NO-OP>
974:AOR:+(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:513:x1 + dx |==> x1 % dx
975:AOR:+(float,float):*(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:513:x1 + dx |==> x1 * dx
976:AOR:+(float,float):-(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:513:x1 + dx |==> x1 - dx
977:AOR:+(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:513:x1 + dx |==> x1 / dx
978:AOR:-(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:513:y1 - dy |==> y1 % dy
979:AOR:-(float,float):*(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:513:y1 - dy |==> y1 * dy
980:AOR:-(float,float):+(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:513:y1 - dy |==> y1 + dy
981:AOR:-(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:513:y1 - dy |==> y1 / dy
982:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createLineRegion:513:result.lineTo(x1 + dx, y1 - dy) |==> <NO-OP>
983:AOR:+(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:514:x2 + dx |==> x2 % dx
984:AOR:+(float,float):*(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:514:x2 + dx |==> x2 * dx
985:AOR:+(float,float):-(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:514:x2 + dx |==> x2 - dx
986:AOR:+(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:514:x2 + dx |==> x2 / dx
987:AOR:-(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:514:y2 - dy |==> y2 % dy
988:AOR:-(float,float):*(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:514:y2 - dy |==> y2 * dy
989:AOR:-(float,float):+(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:514:y2 - dy |==> y2 + dy
990:AOR:-(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:514:y2 - dy |==> y2 / dy
991:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createLineRegion:514:result.lineTo(x2 + dx, y2 - dy) |==> <NO-OP>
992:AOR:-(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:515:x2 - dx |==> x2 % dx
993:AOR:-(float,float):*(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:515:x2 - dx |==> x2 * dx
994:AOR:-(float,float):+(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:515:x2 - dx |==> x2 + dx
995:AOR:-(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:515:x2 - dx |==> x2 / dx
996:AOR:+(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:515:y2 + dy |==> y2 % dy
997:AOR:+(float,float):*(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:515:y2 + dy |==> y2 * dy
998:AOR:+(float,float):-(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:515:y2 + dy |==> y2 - dy
999:AOR:+(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:515:y2 + dy |==> y2 / dy
1000:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createLineRegion:515:result.lineTo(x2 - dx, y2 + dy) |==> <NO-OP>
1001:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createLineRegion:516:result.closePath() |==> <NO-OP>
1002:LVR:POS:0:org.jfree.chart.util.ShapeUtilities@createLineRegion:520:2.0F |==> 0.0F
1003:LVR:POS:NEG:org.jfree.chart.util.ShapeUtilities@createLineRegion:520:2.0F |==> -2.0F
1004:AOR:/(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:520:width / 2.0F |==> width % 2.0F
1005:AOR:/(float,float):*(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:520:width / 2.0F |==> width * 2.0F
1006:AOR:/(float,float):+(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:520:width / 2.0F |==> width + 2.0F
1007:AOR:/(float,float):-(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:520:width / 2.0F |==> width - 2.0F
1008:AOR:-(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:520:x1 - width / 2.0F |==> x1 % (width / 2.0F)
1009:AOR:-(float,float):*(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:520:x1 - width / 2.0F |==> x1 * (width / 2.0F)
1010:AOR:-(float,float):+(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:520:x1 - width / 2.0F |==> x1 + width / 2.0F
1011:AOR:-(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:520:x1 - width / 2.0F |==> x1 / (width / 2.0F)
1012:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createLineRegion:520:result.moveTo(x1 - width / 2.0F, y1) |==> <NO-OP>
1013:LVR:POS:0:org.jfree.chart.util.ShapeUtilities@createLineRegion:521:2.0F |==> 0.0F
1014:LVR:POS:NEG:org.jfree.chart.util.ShapeUtilities@createLineRegion:521:2.0F |==> -2.0F
1015:AOR:/(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:521:width / 2.0F |==> width % 2.0F
1016:AOR:/(float,float):*(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:521:width / 2.0F |==> width * 2.0F
1017:AOR:/(float,float):+(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:521:width / 2.0F |==> width + 2.0F
1018:AOR:/(float,float):-(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:521:width / 2.0F |==> width - 2.0F
1019:AOR:+(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:521:x1 + width / 2.0F |==> x1 % (width / 2.0F)
1020:AOR:+(float,float):*(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:521:x1 + width / 2.0F |==> x1 * (width / 2.0F)
1021:AOR:+(float,float):-(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:521:x1 + width / 2.0F |==> x1 - width / 2.0F
1022:AOR:+(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:521:x1 + width / 2.0F |==> x1 / (width / 2.0F)
1023:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createLineRegion:521:result.lineTo(x1 + width / 2.0F, y1) |==> <NO-OP>
1024:LVR:POS:0:org.jfree.chart.util.ShapeUtilities@createLineRegion:522:2.0F |==> 0.0F
1025:LVR:POS:NEG:org.jfree.chart.util.ShapeUtilities@createLineRegion:522:2.0F |==> -2.0F
1026:AOR:/(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:522:width / 2.0F |==> width % 2.0F
1027:AOR:/(float,float):*(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:522:width / 2.0F |==> width * 2.0F
1028:AOR:/(float,float):+(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:522:width / 2.0F |==> width + 2.0F
1029:AOR:/(float,float):-(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:522:width / 2.0F |==> width - 2.0F
1030:AOR:+(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:522:x2 + width / 2.0F |==> x2 % (width / 2.0F)
1031:AOR:+(float,float):*(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:522:x2 + width / 2.0F |==> x2 * (width / 2.0F)
1032:AOR:+(float,float):-(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:522:x2 + width / 2.0F |==> x2 - width / 2.0F
1033:AOR:+(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:522:x2 + width / 2.0F |==> x2 / (width / 2.0F)
1034:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createLineRegion:522:result.lineTo(x2 + width / 2.0F, y2) |==> <NO-OP>
1035:LVR:POS:0:org.jfree.chart.util.ShapeUtilities@createLineRegion:523:2.0F |==> 0.0F
1036:LVR:POS:NEG:org.jfree.chart.util.ShapeUtilities@createLineRegion:523:2.0F |==> -2.0F
1037:AOR:/(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:523:width / 2.0F |==> width % 2.0F
1038:AOR:/(float,float):*(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:523:width / 2.0F |==> width * 2.0F
1039:AOR:/(float,float):+(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:523:width / 2.0F |==> width + 2.0F
1040:AOR:/(float,float):-(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:523:width / 2.0F |==> width - 2.0F
1041:AOR:-(float,float):%(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:523:x2 - width / 2.0F |==> x2 % (width / 2.0F)
1042:AOR:-(float,float):*(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:523:x2 - width / 2.0F |==> x2 * (width / 2.0F)
1043:AOR:-(float,float):+(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:523:x2 - width / 2.0F |==> x2 + width / 2.0F
1044:AOR:-(float,float):/(float,float):org.jfree.chart.util.ShapeUtilities@createLineRegion:523:x2 - width / 2.0F |==> x2 / (width / 2.0F)
1045:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createLineRegion:523:result.lineTo(x2 - width / 2.0F, y2) |==> <NO-OP>
1046:STD:<CALL>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createLineRegion:524:result.closePath() |==> <NO-OP>
1047:STD:CALL:<NO-OP>:org.jfree.chart.util.ShapeUtilities@createLineRegion:526:result |==> null
1048:STD:<ASSIGN>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@getPointInRectangle:545:x = Math.max(area.getMinX(), Math.min(x, area.getMaxX())) |==> <NO-OP>
1049:STD:<ASSIGN>:<NO-OP>:org.jfree.chart.util.ShapeUtilities@getPointInRectangle:546:y = Math.max(area.getMinY(), Math.min(y, area.getMaxY())) |==> <NO-OP>
1050:STD:CALL:<NO-OP>:org.jfree.chart.util.ShapeUtilities@getPointInRectangle:547:new Point2D.Double(x, y) |==> null
1051:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.ShapeUtilities@contains:562:rect1.getX() |==> 0.0
1052:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.ShapeUtilities@contains:563:rect1.getY() |==> 0.0
1053:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.ShapeUtilities@contains:564:rect2.getX() |==> 0.0
1054:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.ShapeUtilities@contains:565:rect2.getY() |==> 0.0
1055:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.ShapeUtilities@contains:566:rect2.getWidth() |==> 0.0
1056:STD:ASSIGN:<NO-OP>:org.jfree.chart.util.ShapeUtilities@contains:567:rect2.getHeight() |==> 0.0
1057:ROR:>=(double,double):==(double,double):org.jfree.chart.util.ShapeUtilities@contains:569:x >= x0 |==> x == x0
1058:ROR:>=(double,double):>(double,double):org.jfree.chart.util.ShapeUtilities@contains:569:x >= x0 |==> x > x0
1059:ROR:>=(double,double):TRUE(double,double):org.jfree.chart.util.ShapeUtilities@contains:569:x >= x0 |==> true
1060:ROR:>=(double,double):==(double,double):org.jfree.chart.util.ShapeUtilities@contains:569:y >= y0 |==> y == y0
1061:ROR:>=(double,double):>(double,double):org.jfree.chart.util.ShapeUtilities@contains:569:y >= y0 |==> y > y0
1062:ROR:>=(double,double):TRUE(double,double):org.jfree.chart.util.ShapeUtilities@contains:569:y >= y0 |==> true
1063:COR:&&(boolean,boolean):==(boolean,boolean):org.jfree.chart.util.ShapeUtilities@contains:569:(x >= x0) && (y >= y0) |==> (x >= x0) == (y >= y0)
1064:COR:&&(boolean,boolean):FALSE(boolean,boolean):org.jfree.chart.util.ShapeUtilities@contains:569:(x >= x0) && (y >= y0) |==> false
1065:COR:&&(boolean,boolean):LHS(boolean,boolean):org.jfree.chart.util.ShapeUtilities@contains:569:(x >= x0) && (y >= y0) |==> (x >= x0)
1066:COR:&&(boolean,boolean):RHS(boolean,boolean):org.jfree.chart.util.ShapeUtilities@contains:569:(x >= x0) && (y >= y0) |==> (y >= y0)
1067:AOR:+(double,double):%(double,double):org.jfree.chart.util.ShapeUtilities@contains:570:x + w |==> x % w
1068:AOR:+(double,double):*(double,double):org.jfree.chart.util.ShapeUtilities@contains:570:x + w |==> x * w
1069:AOR:+(double,double):-(double,double):org.jfree.chart.util.ShapeUtilities@contains:570:x + w |==> x - w
1070:AOR:+(double,double):/(double,double):org.jfree.chart.util.ShapeUtilities@contains:570:x + w |==> x / w
1071:AOR:+(double,double):%(double,double):org.jfree.chart.util.ShapeUtilities@contains:570:x0 + rect1.getWidth() |==> x0 % rect1.getWidth()
1072:AOR:+(double,double):*(double,double):org.jfree.chart.util.ShapeUtilities@contains:570:x0 + rect1.getWidth() |==> x0 * rect1.getWidth()
1073:AOR:+(double,double):-(double,double):org.jfree.chart.util.ShapeUtilities@contains:570:x0 + rect1.getWidth() |==> x0 - rect1.getWidth()
1074:AOR:+(double,double):/(double,double):org.jfree.chart.util.ShapeUtilities@contains:570:x0 + rect1.getWidth() |==> x0 / rect1.getWidth()
1075:ROR:<=(double,double):<(double,double):org.jfree.chart.util.ShapeUtilities@contains:570:(x + w) <= (x0 + rect1.getWidth()) |==> (x + w) < (x0 + rect1.getWidth())
1076:ROR:<=(double,double):==(double,double):org.jfree.chart.util.ShapeUtilities@contains:570:(x + w) <= (x0 + rect1.getWidth()) |==> (x + w) == (x0 + rect1.getWidth())
1077:ROR:<=(double,double):TRUE(double,double):org.jfree.chart.util.ShapeUtilities@contains:570:(x + w) <= (x0 + rect1.getWidth()) |==> true
1078:COR:&&(boolean,boolean):==(boolean,boolean):org.jfree.chart.util.ShapeUtilities@contains:569:(x >= x0) && (y >= y0) && ((x + w) <= (x0 + rect1.getWidth())) |==> ((x >= x0) && (y >= y0)) == ((x + w) <= (x0 + rect1.getWidth()))
1079:COR:&&(boolean,boolean):FALSE(boolean,boolean):org.jfree.chart.util.ShapeUtilities@contains:570:(x >= x0) && (y >= y0) && ((x + w) <= (x0 + rect1.getWidth())) |==> false
1080:COR:&&(boolean,boolean):LHS(boolean,boolean):org.jfree.chart.util.ShapeUtilities@contains:569:(x >= x0) && (y >= y0) && ((x + w) <= (x0 + rect1.getWidth())) |==> (x >= x0) && (y >= y0)
1081:COR:&&(boolean,boolean):RHS(boolean,boolean):org.jfree.chart.util.ShapeUtilities@contains:570:(x >= x0) && (y >= y0) && ((x + w) <= (x0 + rect1.getWidth())) |==> ((x + w) <= (x0 + rect1.getWidth()))
